City,Month,Temperature_C,Rainfall_mm,Humidity_%,Soil_Moisture_%,Soil_Type,Latitude,Longitude,Distance_From_Coast_km,Groundwater_Depth_m
Chandigarh,Oct,30.25695625652899,87.05067498222422,56.63865420337518,35.72420602166959,Alluvial,20.0,78.0,546.4947571811562,5
Chandigarh,Nov,25.42365377679827,52.140245868968236,58.80503266784849,36.32582451808845,Alluvial,20.0,78.0,546.4947571811562,5
Chandigarh,Dec,30.794846102466337,102.19882514069143,51.09952536729034,32.70369172318803,Alluvial,20.0,78.0,546.4947571811562,5
Bhubaneswar,Jan,23.13587392731214,99.29530737397175,64.52841244437835,40.70295361410644,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Feb,25.815906966299956,98.07392010193686,52.27357048713778,33.32562069432141,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Mar,24.573182260854484,177.66008871763788,73.596917198618,47.71135209352356,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Apr,27.409370696931614,100.80405592952742,38.21200262098833,24.943282691183544,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,May,38.573292833367546,28.917895726676953,59.60555491321306,36.34169086246138,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Jun,17.66367403704126,59.82771860695168,69.51661008787613,42.90652042486471,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Jul,30.43130095187257,86.20517959076562,67.75751774483757,42.37861423871786,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Aug,18.936420644051744,104.45258153365988,100.0,62.0890516306732,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Sep,24.640340671052833,146.89713302534835,70.24700036851861,45.08614288161814,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Oct,32.44475298483683,105.07776704411394,49.93918104736984,32.065063969304184,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Nov,27.321400095477316,11.760342950387008,63.5680362936639,38.376028635206076,Laterite,20.2961,85.8245,996.3252665315658,20
Bhubaneswar,Dec,21.61127611035347,32.51754900693342,38.356304998003225,23.6641339789406,Laterite,20.2961,85.8245,996.3252665315658,20
Cuttack,Jan,23.42348145370016,154.04024314898564,63.791003760548584,41.35540711930886,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Feb,30.39798874467338,84.36120531963998,52.50415914498862,33.189719593385966,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Mar,23.34816684141432,111.9634279928472,78.73085413340243,49.4777810398984,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Apr,28.082292947909874,76.09604167651561,56.756895881066974,35.57605836217049,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,May,27.22785919951907,59.61400745112422,63.2485112630713,39.141386906865264,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Jun,23.741998261970913,78.35292397314775,55.46663237893395,34.847037906823324,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Jul,37.719720446626624,112.96081385920984,91.08277027779997,56.908878443864175,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Aug,30.169595111590056,100.23612931995083,60.18135850823133,38.11353769133781,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Sep,16.874287066711965,193.058953028847,92.48835565218803,59.35419245188976,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Oct,27.93227157384714,23.442971508108943,77.212276431774,46.79622528922658,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Nov,23.69106767615806,27.093225845218484,72.23100091003079,43.88046506292284,Alluvial,20.0,78.0,546.4947571811562,5
Cuttack,Dec,31.26216667398112,83.58059083909865,70.5309972097628,43.990210142639654,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Jan,23.037396307836495,148.0784157369,70.90695947324377,45.50574399868427,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Feb,26.426317792665504,171.08334066658966,36.08491130981585,25.072613599221302,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Mar,29.524936394902287,61.66115547967288,60.81674908773865,37.72327256223665,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Apr,31.328775970850607,3.6263296376547483,77.67736956776483,46.67894833341199,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,May,20.998517964721117,63.37518791465542,64.26654224788842,39.82742910702616,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Jun,25.327493820795258,133.5227461681863,43.922152297946376,29.02374630213155,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Jul,24.62527344419522,98.81878583505977,64.21393324133795,40.50473566150397,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Aug,23.73335383713144,151.91792150925585,90.56158274383236,57.37530807648454,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Sep,35.82727120140548,224.27072637033044,83.70337573302079,54.70743996721909,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Oct,29.024908554804778,88.21612664144791,64.06993985950952,40.20628644853466,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Nov,20.695580228324772,69.44355216862041,79.2717391558713,48.95191453689519,Alluvial,20.0,78.0,546.4947571811562,5
Guwahati,Dec,31.58930973527388,45.92864691929272,59.50239469447922,36.62000975507339,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Jan,37.610780985063165,26.93066076438391,39.441926197599216,24.203768933847208,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Feb,32.16232630275574,19.854325660824255,51.133010178056686,31.076892620050497,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Mar,19.403150170229935,56.611450476529846,88.44333152762297,54.19822792610438,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Apr,24.578829635668743,204.11443116244013,60.89010377256044,40.616350886785064,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,May,33.334555745933116,162.23988432752324,61.34924030937473,40.0543418721753,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Jun,23.461652671906094,66.76776196835146,60.502427055876794,37.63681147289311,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Jul,29.219097140731144,377.4661770700228,93.56204884359511,63.686552847557515,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Aug,30.873170267146683,60.036803030476655,89.38938373043095,54.834366298868105,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Sep,22.365347642109583,238.52002427044934,98.281703501722,63.73942258644219,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Oct,26.702373219691,276.27436055252787,62.61432184399923,43.09408031745009,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Nov,10.793663299654636,140.0282929754306,69.43436733120643,44.461186258232466,Alluvial,20.0,78.0,546.4947571811562,5
Shillong,Dec,21.878061793328552,56.154552667764726,42.25036175868813,26.473308108568173,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Jan,25.7371592430342,74.28758648806769,87.15401639177412,53.77816156482582,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Feb,20.761084090175753,114.99825367329082,47.48330673098097,30.789949112054398,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Mar,35.16205651965818,27.73891178151613,68.25163345643944,41.505758309493984,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Apr,19.849293110196836,42.040913967444844,48.54046208550734,29.965095530653304,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,May,24.799777566515083,38.85196113354156,56.16699759891956,34.47723778202256,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Jun,27.653702886430455,147.5949047070653,52.441063534254496,34.416536214694,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Jul,34.20636644533058,222.83154262505747,55.881871089862734,37.98575350641879,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Aug,19.8206892441028,166.6674447754509,56.91315945276532,37.48124456716821,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Sep,32.815818760774796,198.69673865910812,56.775968076123846,38.03951561885647,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Oct,27.051165305097935,52.08757893695864,77.50000867670461,47.54175678476194,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Nov,22.092456744760245,77.02993934396896,48.4270581040622,30.596833649316697,Alluvial,20.0,78.0,546.4947571811562,5
Imphal,Dec,29.310517371316354,81.80173666526736,68.308121405208,42.62090757643014,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Jan,27.99529847786735,139.63268180360433,83.26938728458337,52.75428600682211,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Feb,23.998915614206027,57.976888584509986,57.30205453229906,35.54077049106963,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Mar,27.349010424950094,190.46286960588964,54.23121663878597,36.34798737538937,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Apr,25.0734320156912,271.2655355119649,61.542130622296234,42.35058908361704,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,May,27.56758672625624,144.72017266089804,82.69587812541064,52.511930328464345,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Jun,30.310653372605234,74.31102240781077,67.91161446430037,42.23318912673644,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Jul,34.93008408072676,48.06319626716993,57.03178558088602,35.18033527387501,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Aug,20.810922505865754,38.93870982203987,72.2581497678206,44.13366405713316,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Sep,37.665166873281336,11.930541664636777,48.46561775245365,29.317981484764925,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Oct,17.23956100238749,83.82218753662345,75.22039265664422,46.808679344718996,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Nov,26.241074524822082,80.0541350300637,71.12910961552652,44.27854846991718,Alluvial,20.0,78.0,546.4947571811562,5
Agartala,Dec,29.941586032422883,182.55695135507128,60.38287293291674,39.880862786851466,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Jan,28.404959338675162,61.29337603419677,52.421213023291536,32.67859533465886,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Feb,23.88650240089703,87.605366505076,51.69978616574814,32.7719790295504,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Mar,25.959388748213623,123.52441812131902,73.02226004518866,46.283844389539574,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Apr,24.534995326705836,143.05560778035408,83.43470753733592,52.921936678008635,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,May,24.053176215278942,168.4074337877315,55.44038379456808,36.63237895249548,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Jun,31.248010485105123,114.68745640221388,71.87580055327226,45.41922946000763,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Jul,28.785077429825236,29.42911886351518,33.694594720968965,20.80533920985168,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Aug,23.535452023696728,134.26461202695214,56.23073404014201,36.42373266462425,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Sep,31.497999377166252,57.55574225707095,64.53411600693647,39.871584449303306,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Oct,28.536497604383047,229.8522011315628,51.354748745272495,35.40989326979475,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Nov,31.0643105941948,101.65675541616118,50.95240437815606,32.60457773521686,Alluvial,20.0,78.0,546.4947571811562,5
Aizawl,Dec,30.14814420961806,119.83192330583024,54.983306652966704,35.38662245789663,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Jan,22.855024945389637,467.21342559115396,69.38289092489559,50.97400306676043,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Feb,24.199094799015153,170.4399972338356,62.19006472390438,40.72283877901934,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Mar,30.736468025616308,132.52535484060948,31.42653150012542,21.506425996887444,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Apr,30.051851327167324,89.65407802742354,33.18949771047401,21.706780186832873,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,May,26.89549203017926,31.985570527798238,55.89702233214237,34.177924809841386,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Jun,27.58663691654391,84.66722275553023,71.86529879080328,44.81252372959257,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Jul,33.388324478942124,47.52761748726066,23.78742735912148,15.2230087652181,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Aug,24.04214305582085,293.1375043805706,57.50404735772554,40.365178502246735,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Sep,29.735486905850188,133.79225824401888,57.106282152238684,36.93961445622359,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Oct,25.98903673783053,224.27868744475222,85.82506667312671,55.98061375277107,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Nov,25.9115939838639,59.812831866502,59.22467282430705,36.731060331914264,Alluvial,20.0,78.0,546.4947571811562,5
Kohima,Dec,32.49388425993595,50.69100048358035,70.74483477111393,43.46072087233996,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Jan,31.12708174494015,159.0899142313123,67.11885710131195,43.45311254541341,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Feb,31.067548180003193,45.80474648748587,33.04150280289199,20.740996611484913,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Mar,33.52739403577164,69.7979180299965,76.52310824947605,47.30982331028556,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Apr,27.105019208163796,302.2838239226929,68.23094758184432,46.98424502756045,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,May,30.40976485647482,72.12863125226673,72.62402959511884,45.01699038211664,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Jun,25.44866621703272,25.457435378628006,100.0,60.50914870757256,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Jul,28.62083176244221,16.22006229906032,33.73830590752117,20.56738479049391,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Aug,26.349284728161578,22.263011554604,90.87044974641663,54.967530078942055,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Sep,27.48497982496359,233.1462443753882,60.688287208994666,41.075897212904565,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Oct,29.97578512718457,63.054902058496026,69.30993356604515,42.847058180797006,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Nov,22.908896583832636,457.8630951793787,64.31731632048137,47.74765169587639,Alluvial,20.0,78.0,546.4947571811562,5
Gangtok,Dec,37.4619363784273,273.32599791139273,58.63645499902935,40.64839295764546,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Jan,21.96991309250149,349.7763058609794,56.452506076418615,40.86702976307076,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Feb,20.92905693606134,202.14622152671762,69.94263103359513,46.00850305069143,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Mar,32.79055436750034,153.27678991554643,42.24239454992481,28.410972528265816,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Apr,30.95831346981468,49.06873144881362,76.25868751282648,46.736587136672156,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,May,30.120599085260775,99.73884332601267,58.757083926721194,37.24902722255297,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Jun,30.1417275463214,164.22237013878973,48.04895991439463,32.11382335141257,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Jul,26.938766135765427,193.75046912047634,58.24980713006279,38.8248936604472,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Aug,22.51372814257084,35.0726494212642,83.8572382529386,51.01579594018844,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Sep,27.37902279096863,85.7367805177154,56.96997369475665,35.8967198272083,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Oct,23.61419144243944,93.73133061384375,70.3768042731443,44.100709176163456,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Nov,31.875598667088756,90.86282136801859,54.0356558642679,34.23864994592111,Alluvial,20.0,78.0,546.4947571811562,5
Itanagar,Dec,26.264713092489306,39.79673129111803,76.3688277488543,46.61723127513494,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Jan,22.872514016037442,323.34185880254586,75.28261608185306,51.63640682516275,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Feb,25.393070791735035,83.46252055458082,92.72913249944617,57.306729910759316,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Mar,29.06465727137812,42.57237743149482,62.36654081751177,38.271372039136956,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Apr,24.181377235980126,328.53429628291286,75.0298220713686,51.58857916847942,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,May,22.888898022167844,273.4976850225195,66.47101309308417,45.35256155630089,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Jun,28.218436057459563,111.31479403926255,84.43807672794522,52.88914191755238,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Jul,28.224832855543614,68.07053822190127,54.21751418586904,33.89191927595945,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Aug,24.46528412314435,20.355630742249463,76.17507969315922,46.11216043074052,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Sep,24.644808471908387,145.2921998821778,62.079540558249775,40.15356833259342,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Oct,28.16024968678818,64.15237050833322,64.03717734337253,39.70535381619018,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Nov,19.75957829251338,97.8838101628872,66.3762872667256,41.783448563293106,Alluvial,20.0,78.0,546.4947571811562,5
Dehradun,Dec,19.962681128117225,309.67715937939977,68.78360594640016,47.46370675542809,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Jan,23.40777889373782,60.23010782763525,63.256564353170624,39.158540768455076,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Feb,25.932764241440765,140.8834024330249,68.22069774755789,43.750086697195236,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Mar,28.554537827990025,171.85180503988616,88.67177086343277,56.64009861885738,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Apr,34.37678108474776,228.32440044897854,79.78174528422828,52.435535179516535,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,May,31.288298116010097,92.44098608080603,78.03731888745345,48.6712110540882,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Jun,26.200307350182864,85.0386156018849,58.16690710964194,36.600916577822865,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Jul,26.904918960486555,83.4628780911832,51.66138757657514,32.666090107768746,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Aug,21.987353176810956,131.24049921026824,79.3295083735663,50.22251500834514,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Sep,26.90743432003805,265.91047992202823,78.14070188794692,52.202630731208714,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Oct,25.55670680539931,80.4347107037305,87.09006013626473,53.862730295833444,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Nov,28.613592801690448,5.234042447401663,55.94029061046156,33.66885521522497,Alluvial,20.0,78.0,546.4947571811562,5
Shimla,Dec,22.863845282238387,185.29787458923462,61.55677016959479,40.64001959354157,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Jan,29.596732571205862,105.27935126313056,40.407737562118484,26.350229562533702,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Feb,34.66369456501289,145.52475161394176,59.11293340908691,38.378255077730984,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Mar,26.456199257715713,21.229793993024362,79.94855765869171,48.393730475075515,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Apr,29.008558610494706,64.36279638979282,58.002569311577034,36.088797514742076,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,May,30.450719958555563,175.00310467904436,74.60719692801236,48.2643802503883,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Jun,24.993897640570818,30.911304449829785,62.14245341003283,37.90369813501629,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Jul,28.120462409052084,140.65532132988128,69.86085542332341,44.729619680591675,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Aug,27.062962003908975,97.264551023148,47.78462915276499,30.616068512121956,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Sep,27.48838049274416,53.20893665268357,66.27814174450852,40.83106377975878,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Oct,23.13495108072267,49.45265761885322,20.13296043648915,13.068829414270553,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Nov,27.122550871294713,40.148330636428554,62.19655762757023,38.120901189270704,Alluvial,20.0,78.0,546.4947571811562,5
Srinagar,Dec,29.489991456227248,104.85419262054032,40.5429013442729,26.422824658974548,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Jan,34.25571803897521,114.29919164358412,83.08991774820224,52.13993448179302,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Feb,31.796354130426035,74.17922853523933,76.66111029146766,47.48025074558538,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Mar,37.76591228755778,37.82074052616653,72.00006472949121,43.95645364821806,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Apr,23.163262185559752,137.77068320112463,87.8150934073907,55.444469708456914,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,May,31.361603183603393,187.6318330575786,50.766252187627444,34.212387973728035,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Jun,27.91671002869176,156.03508644634562,91.21044796873338,57.84697051016693,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Jul,37.94901466608836,359.0313632938275,78.98287346390578,54.570351344220015,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Aug,22.958508573224243,86.49139352916359,61.45167069171581,38.60083028561276,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Sep,22.801390789096118,248.77674144761806,82.03430220774416,54.19611615359886,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Oct,24.00303677277989,57.84525583769823,48.40559731382549,30.200263505049257,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Nov,16.380521378450965,49.990359427369995,52.632287577084895,32.57917973479834,Alluvial,20.0,78.0,546.4947571811562,5
Jammu,Dec,24.371224891596196,109.8061394177272,55.8711541514045,35.71881527919724,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Jan,23.20433669223151,286.0205068743926,57.06533437903977,39.959610764911716,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Feb,27.75196893238104,79.05669968007689,49.15163535859621,31.07211520875926,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Mar,28.708779878885796,21.212020252318343,83.34624600642988,50.4319880089043,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Apr,36.38085419607943,185.18856213913674,61.117183994452525,40.374081639454246,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,May,31.75211919093025,94.09111747540908,70.2875745253532,44.0543670647201,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Jun,24.115481721687985,124.97226539012968,56.44472950379479,36.36628301007947,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Jul,22.50792664325821,52.33891198144881,37.69095049177224,23.661348534692323,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Aug,29.459595857532527,109.03299355996542,69.05086037587134,43.61117609672211,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Sep,20.398833964896788,24.84290343088946,36.31617536870335,22.286563289839798,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Oct,36.157293829271765,326.6056686994111,63.97048930871797,44.91440695921901,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Nov,32.897200603606436,209.15890437477347,44.47527441750785,30.868342738000177,Alluvial,20.0,78.0,546.4947571811562,5
Amritsar,Dec,24.654121739476476,105.3486904477273,94.80913998846212,58.99245780203182,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Jan,18.434327354545612,181.66751525913813,78.67044083262083,50.83561480475525,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Feb,33.76936187082706,57.97518660228891,66.5863068690722,41.111287853489095,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Mar,26.42730077373691,202.87753225981407,83.95560016482003,54.430910744088294,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Apr,33.18908155986731,76.24532096035156,52.305260338013966,32.90806262201541,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,May,19.027861706028165,71.87895918818339,73.15219068005139,45.3288935917945,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Jun,24.003124885231134,42.76188145021274,67.99715650578071,41.653531532472684,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Jul,27.026218498590914,136.53140214881284,68.96030122000505,44.106808774979285,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Aug,27.23490296882371,101.88778714294611,84.08530250160152,52.48893724381983,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Sep,24.74967264260378,254.12556205124486,75.98738154169703,50.674940166043115,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Oct,30.114249661737492,38.216905393759205,69.33085494237535,42.36285107330039,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Nov,21.661897853087027,136.98071188103523,40.17668845657556,26.84562731156604,Alluvial,20.0,78.0,546.4947571811562,5
Ludhiana,Dec,26.288102574893532,223.0538755723869,50.59930557080804,34.820660853932566,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Jan,27.601478158559495,115.82529128870272,63.15936599606414,40.21212542341253,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Feb,29.572194170293745,75.0625622172358,66.40058561414976,41.34160261283457,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Mar,30.55807439044445,113.62474238713696,48.046944129891145,31.100661325677425,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Apr,21.376789540810655,240.71934875531454,100.0,64.81438697510629,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,May,19.32942914632189,240.65222987882072,87.74591082880359,57.460591094858565,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Jun,33.38838410949255,91.13042164260116,74.03177480588725,46.24167331638437,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Jul,28.661570059897958,237.86424735849542,66.08055291925618,44.40561669872361,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Aug,23.25756731721723,98.23908589157793,61.81686545148273,39.054900988721194,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Sep,34.75575987761262,180.26948546726229,50.72122309966647,34.03812356914512,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Oct,27.578373171464293,148.6094653227466,66.16220777778294,42.669513973124694,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Nov,32.89648592031913,72.6205387171116,68.86628810214125,42.77218363562699,Alluvial,20.0,78.0,546.4947571811562,5
Jalandhar,Dec,27.337592407050543,44.216287429533814,46.37359136777563,28.708480569256054,Alluvial,20.0,78.0,546.4947571811562,5
Meerut,Jan,37.303739624409936,227.01406819853315,70.01264625867346,46.547869119174734,Alluvial,20.0,78.0,546.4947571811562,5
Meerut,Feb,35.77670421221602,270.1893666648748,62.67111426762877,43.00645589387475,Alluvial,20.0,78.0,546.4947571811562,5
Meerut,Mar,25.75517925760463,134.6460336668967,36.382886631839135,24.522652652441415,Alluvial,20.0,78.0,546.4947571811562,5
Meerut,Apr,31.85785475477178,98.13750055311809,52.09422483830747,33.219284914046845,Alluvial,20.0,78.0,546.4947571811562,5
